tweet_id,tag
167,#imranriazkhan
167,#pakistan
167,#ptiofficial
167,#corruption
167,#politics
168,#breakingnews
168,#papabrain
168,#first
168,#music
168,#culture
168,#politics
168,#dmv
169,#christmas
169,#christmascarol
169,#santaclaus
169,#yule
169,#newyearseve
169,#family
169,#trump
169,#biden
169,#presents
169,#politics
169,#news
169,#extremist
169,#nazi
169,#truth
169,#communism
169,#elonmusk
169,#furry
169,#denver
169,#christmastree
169,#xmas
169,#jesus
170,#cop27
170,#beatles
170,#talking
170,#planet
170,#people
170,#politics
170,#peace
171,#prisoner
171,#prisonerswap
171,#paulwhelan
171,#trade
171,#terrorist
171,#bomber
171,#swap
171,#politics
171,#biden
171,#spy
171,#spygames
171,#lies
171,#truth
171,#democrats
171,#media
171,#news
171,#socialmedia
172,#auspol
172,#australia
172,#politics
172,#twitter
173,#politics
173,#alhajilawalmayere
173,#ehizogieimadojemu
173,#lawalmayere
174,#politics
174,#political
175,#politics
175,#alhajiatikuabubakar
175,#atikuabubakar
175,#ifeanyiugwuanyi
176,#snipers
176,#digitaltv
176,#politics
177,#biology
177,#science
177,#scientist
177,#political
177,#politics
178,#politics
179,#politics
180,#politics
181,#cyrilramaphosa
181,#politics
182,#politics
183,#txpolitics
183,#texas
183,#tx
183,#dallas
183,#houston
183,#politics
184,#madhyapradesh
184,#indianmuslim
184,#politics
184,#hindi
184,#urdu
184,#youtube
184,#tagtv
184,#tarekfatah
184,#tahirgora
184,#arifaajakia
184,#mukhtarabbasnaqvi
184,#imamtawhidi
184,#gauravarya
184,#abdulkalam
184,#altafhussain
185,#salafist
185,#politics
186,#jacindaardern
186,#newzealand
186,#politics
187,#uk
187,#politics
188,#p2
188,#tcot
188,#politics
189,#politics
189,#atikuabubakar
189,#bukolasaraki
189,#calebmutfwang
189,#emmanueludom
190,#politics
190,#ahmadlawan
190,#ibrahimgobir
190,#laurettaonochie
191,#politics
191,#news
191,#usa
191,#republicans
191,#democrats
191,#gop
191,#dnc
191,#insurrection
191,#sedition
191,#traitors
192,#mediaaz
192,#news
192,#azerbaijan
192,#politics
192,#ministry
193,#ghana
193,#politics
193,#inflation
194,#america
194,#news
194,#trump
194,#infowars
194,#freespeech
194,#politics
195,#florida
195,#twitterblue
195,#politics
195,#news
195,#covid19
196,#breakingnews
196,#papabrain
196,#first
196,#music
196,#culture
196,#politics
196,#dmv
197,#politics
198,#breakingnews
198,#papabrain
198,#first
198,#music
198,#culture
198,#politics
199,#keralaassembly
199,#bjp
199,#politics
200,#cryptocurrencies
200,#wsj
200,#ftx
200,#ftxscandal
200,#politics
200,#ftxhearing
201,#breaking
201,#breakingnews
201,#politics
201,#usa
201,#news
201,#newsbreak
201,#trending
201,#entertainment
201,#sports
201,#hockey
201,#baseball
201,#tennis
201,#football
201,#markets
201,#stock
201,#sp500
202,#politics
202,#oregonpolitics
202,#political
203,#politics
203,#brazil
203,#environmentalism
203,#environmentaljustice
203,#indigenous
203,#amazonrainforest
203,#brazilianpolitics
204,#business
204,#politics
204,#democracy
205,#politics
205,#etubomjosephokonedem
205,#michaeledemduke
206,#uk
206,#politics
207,#uk
207,#politics
208,#education
208,#politics
209,#uk
209,#politics
210,#resignkdl's
210,#jewelry
210,#gtfo
210,#endorsed
210,#conspiracy
210,#politics
210,#race
211,#zhakhzelens'kogo
211,#kyiv
211,#politics
211,#politicstoday
212,#ohpol
212,#ohsen
212,#ohleg
212,#ohio
212,#cleveland
212,#cincinnati
