support,time
191,45.42541299815639
192,45.1753599991207
193,48.21436200290918
194,45.29463200015016
195,45.11112299951492
196,45.275927001057426
197,45.25385799934156
198,45.96349799976451
199,45.101658997737104
200,45.43031399953179
201,48.16289199879975
202,45.21534900050028
203,45.768495998345315
204,45.300736997887725
205,45.25757499868632
206,45.29337900021346
207,45.077145001414465
208,46.39807000057772
209,45.26918900228338
210,45.24692300037714
211,45.499829000618774
212,45.69523799727904
213,45.782982000673655
214,45.618251999258064
215,45.36734100111062
216,45.662764001463074
217,45.26907900071819
218,46.03797600066173
219,46.05423800239805
220,46.94714700235636
221,45.2400829999533
222,45.41159699874697
223,45.563168001535814
224,45.366930000454886
225,45.156667998526245
226,45.265939999808325
227,45.100166000338504
228,46.58108700095909
229,45.21763800221379
230,45.21484400174813
231,45.22012900270056
232,45.19921500104829
233,47.28039700057707
234,45.60073599714087
235,45.11484499744256
236,45.221458000014536
237,45.17656700045336
238,46.54084199864883
239,45.16043399780756
240,45.29403599735815
241,45.2663180003583
242,45.346742001129314
243,58.508522997726686
244,46.14448800202808
245,45.13371499706409
246,45.61767199993483
247,45.335991999309044
248,45.967104997544084
249,45.35566100094002
250,45.43251300128759
251,45.3489069986972
252,45.5219279974699
253,46.24774200055981
254,45.27844800031744
255,46.08840400032932
256,45.32045000087237
257,45.1244299983955
258,54.695279999577906
259,45.4264920008427
260,45.460772002115846
261,45.50007000216283
262,45.357544000580674
263,45.81307800253853
264,45.459708002454136
265,45.302331000129925
266,46.538434999092715
267,49.944542999583064
268,45.77734900158248
269,45.259823000378674
270,45.23742500168737
271,45.20895799942082
272,45.41449099997408
273,45.80144799911068
274,45.62385199824348
275,45.418507001159014
276,45.456386000296334
277,47.109362996707205
278,45.85005600165459
279,45.74757800219231
280,45.39703000045847
281,45.549493999715196
282,46.02980399795342
283,57.17372800063458
284,45.551445000455715
285,45.16035299820942
286,45.29297099725227
287,46.04697200193186
288,45.66823999994085
289,45.541016002971446
290,45.56236400094349
291,45.41586000050302
292,45.557585999631556
293,46.11783400105196
294,45.64119499991648
295,45.28591799680726
296,45.50239799937117
297,45.57592899800511
298,48.23394199775066
299,45.40051599906292
300,45.274207997863414
301,45.59759699986898
302,45.32070900313556
303,46.22128600021824
304,45.68796999956248
305,45.4892089983332
306,45.59525699733058
307,45.40307799834409
308,46.238249000452925
309,46.58290899897111
310,45.48891900049057
311,45.998057001270354
